  ra              dec             W(C18O)       AV               AV_sig          AV_n   N(C18O)           N(H2)              X(C18O)              W(N2H)         
  64.3873836852   27.5488611111   0.18956       2.25358889625    1.49409642349   20.0   1.87929784E14     2.11837356248E21   8.87141849429E-8     -1.01E-4       
  64.3873836852   27.5592777778   0.20554       2.18414712816    1.48302090932   20.0   2.03772356E14     2.05309830047E21   9.92511444548E-8     0.0914751      
  64.3873836852   27.5696944444   0.13772       2.12345883501    1.46974240542   21.0   1.36535608E14     1.99605130491E21   6.84028550088E-8     0.17794534     
  64.3873836852   27.5801111111   0.15434       2.16247215044    1.4590447538    21.0   1.53012676E14     2.03272382141E21   7.52747000788E-8     0.1680697      
  64.3873836852   27.5905277778   0.37782       2.26749860939    1.46040199715   19.0   3.74570748E14     2.13144869283E21   1.75735287113E-7     -0.053395      
  64.3873836852   27.6009444444   0.39594       2.59909170868    1.46450372597   18.0   3.92534916E14     2.44314620616E21   1.60667795898E-7     0.0210407      
  64.3873836852   27.6113611111   0.296         2.91141997801    1.47205360064   18.0   2.934544E14       2.73673477933E21   1.07227928047E-7     0.0532847      
  64.3873836852   27.6217777778   0.35377       3.28131829136    1.47974486143   14.0   3.50727578E14     3.08443919388E21   1.13708702281E-7     0.0780993      
  64.3873836852   27.6321944444   0.71464       3.69034400312    1.48689518035   12.0   7.08494096E14     3.46892336293E21   2.04240342572E-7     0.1246322      
  64.3873836852   27.6426111111   1.0938        3.77562930752    1.48107014907   12.0   1.08439332E15     3.54909154907E21   3.05541095519E-7     0.114255       
  64.3873836852   27.6530277778   1.6404        3.96266191929    1.46980683532   8.0    1.62629256E15     3.72490220413E21   4.36600069177E-7     0.04034909     
  64.3873836852   27.6634444444   2.2116        5.04043121634    1.4438604106    7.0    2.19258024E15     4.73800534336E21   4.6276440846E-7      0.1028251      
  64.3873836852   27.6738611111   2.6842        7.1787547696     1.40403174534   7.0    2.66111588E15     6.74802948342E21   3.94354512905E-7     0.13068813     
  64.3873836852   27.6842777778   2.9343        8.48427407566    1.41099809553   6.0    2.90906502E15     7.97521763112E21   3.64763089179E-7     0.07234978     
  64.3873836852   27.6946944444   2.9806        8.79652348074    1.41675322515   4.0    2.95496684E15     8.2687320719E21    3.57366379066E-7     -0.02589532    
  64.3873836852   27.7051111111   2.7557        8.40953526783    1.41878216837   6.0    2.73200098E15     7.90496315176E21   3.45605783044E-7     0.035741       
  64.3873836852   27.7155277778   2.1867        8.06981124281    1.42252219719   8.0    2.16789438E15     7.58562256824E21   2.8578990854E-7      -0.0139279     
  64.3873836852   27.7259444444   1.8448        7.76358266571    1.42407765868   9.0    1.82893472E15     7.29776770576E21   2.50615639431E-7     0.2897339      
  64.3873836852   27.7363611111   1.7572        7.26880107837    1.44325811558   12.0   1.74208808E15     6.83267301367E21   2.54964356777E-7     0.2600401      
  64.3873836852   27.7467777778   1.7057        6.74227833111    1.50494026691   17.0   1.69103098E15     6.33774163125E21   2.66819172884E-7     0.13953541     
  64.3873836852   27.7571944444   1.607         6.3770896362     1.55856938308   17.0   1.5931798E15      5.99446425803E21   2.65775177134E-7     0.1109742      
  64.3873836852   27.7676111111   1.4748        6.10288065698    1.60159814425   18.0   1.46211672E15     5.73670781756E21   2.54870348377E-7     0.361191       
  64.3873836852   27.7780277778   1.5397        5.97873293413    1.62798401735   18.0   1.52645858E15     5.62000895809E21   2.71611414036E-7     0.3543166      
  64.3873836852   27.7884444444   1.3839        5.75160463559    1.63996476783   19.0   1.37199846E15     5.40650835746E21   2.53767934735E-7     0.10046724     
  64.3873836852   27.7988611111   0.88201       5.52237486641    1.63512095831   18.0   8.74424714E14     5.19103237443E21   1.6844909662E-7      0.0471271      
  64.3873836852   27.8092777778   0.59096       5.09346842497    1.60210633475   23.0   5.85877744E14     4.78786031947E21   1.22367342593E-7     0.1653782      
  64.3873836852   27.8196944444   0.62514       4.70165791564    1.55751465441   21.0   6.19763796E14     4.4195584407E21    1.40232062618E-7     -0.2208772     
  64.3873836852   27.8301111111   0.64605       4.56491350042    1.5054451098    18.0   6.4049397E14      4.29101869039E21   1.49263849965E-7     -0.0448689     
  64.3873836852   27.8405277778   0.57735       4.64526056495    1.47592065685   17.0   5.7238479E14      4.36654493105E21   1.31084140674E-7     0.1146104      
  64.3873836852   27.8509444444   0.89145       4.78608879602    1.45817528277   15.0   8.8378353E14      4.49892346826E21   1.96443334997E-7     -0.0277987     
  64.3873836852   27.8613611111   1.4443        5.01302000931    1.45114918995   17.0   1.43187902E15     4.71223880875E21   3.03863848611E-7     -0.150751696   
  64.3873836852   27.8717777778   1.0907        5.08485082997    1.44721827221   16.0   1.08131998E15     4.77975978017E21   2.26228938217E-7     0.2554534      
  64.3873836852   27.8821944444   0.8632        4.8033227725     1.45604158817   15.0   8.5577648E14      4.51512340615E21   1.89535568138E-7     0.2646774      
  64.3873836852   27.8926111111   0.99385       4.32427485274    1.47172275734   9.0    9.8530289E14      4.06481836157E21   2.4239776599E-7      0.21464148     
  64.3873836852   27.9030277778   0.98982       4.12822821118    1.48536056441   10.0   9.81307548E14     3.88053451851E21   2.52879479185E-7     0.0469885      
  64.3873836852   27.9134444444   1.0492        4.30001828667    1.49779923046   7.0    1.04017688E15     4.04201718947E21   2.57341033262E-7     0.162823       
  64.3873836852   27.9238611111   1.027         5.01127533835    1.48351351583   12.0   1.0181678E15      4.71059881805E21   2.161440274E-7       0.4306621      
  64.3873836852   27.9342777778   0.86697       5.41009932149    1.47059820947   13.0   8.59514058E14     5.0854933622E21    1.69012915126E-7     0.3730267      
  64.3873836852   27.9446944444   0.8763        5.00606818784    1.49096413519   16.0   8.6876382E14      4.70570409657E21   1.84619305033E-7     0.3641309      
  64.3873836852   27.9551111111   0.79572       4.60952238244    1.50633662136   14.0   7.88876808E14     4.33295103949E21   1.8206455619E-7      0.3864476      
  64.3873836852   27.9655277778   0.664         4.21183203533    1.52792402932   15.0   6.582896E14       3.95912211321E21   1.66271607992E-7     0.42081        
  64.3873836852   27.9759444444   0.92488       3.93918407887    1.54988295673   17.0   9.16926032E14     3.70283303414E21   2.47628241281E-7     0.4433159      
  64.3873836852   27.9863611111   0.85523       3.72311392166    1.57186183936   15.0   8.47875022E14     3.49972708636E21   2.42268897282E-7     0.5620543      
  64.3873836852   27.9967777778   1.0085        3.74837920795    1.58897093576   15.0   9.998269E14       3.52347645548E21   2.83761481773E-7     0.14751107     
  64.3873836852   28.0071944444   1.057         3.81938603884    1.59747870941   11.0   1.0479098E15      3.59022287651E21   2.91878759632E-7     0.1172614      
  64.3873836852   28.0176111111   1.161         3.94841533352    1.57355901415   10.0   1.1510154E15      3.71151041351E21   3.10120482435E-7     0.3113253      
  64.3873836852   28.0280277778   1.2004        6.64768164215    1.58301666073   6.0    1.19007656E15     6.24882074362E21   1.90448183558E-7     0.1896905      
  64.3873836852   28.0384444444   1.0269        7.68315662381    1.57855348614   7.0    1.01806866E15     7.22216722638E21   1.4096442634E-7      0.2459089      
  64.3873836852   28.0488611111   1.0734        8.34236868802    1.5809453842    8.0    1.06416876E15     7.84182656674E21   1.357041948E-7       0.79952        
  64.3873836852   28.0592777778   1.0841        8.77710119071    1.58381875776   6.0    1.07477674E15     8.25047511926E21   1.30268466296E-7     0.4918627      
  64.3873836852   28.0696944444   1.092         8.13941646832    1.56378822647   8.0    1.0826088E15      7.65105148022E21   1.41498041517E-7     0.0103745      
  64.3873836852   28.0801111111   0.77898       6.98161615144    1.52923362952   8.0    7.72280772E14     6.56271918235E21   1.17676949225E-7     -0.2737985     
  64.3873836852   28.0905277778   0.93597       5.61184873849    1.49418318287   7.0    9.27920658E14     5.27513781418E21   1.75904533813E-7     -0.20755442    
  64.3873836852   28.1009444444   1.4155        5.20930561162    1.5083754572    9.0    1.4033267E15      4.89674727492E21   2.86583444318E-7     0.1741081      
  64.3873836852   28.1113611111   1.5805        5.26126641824    1.51806942326   9.0    1.5669077E15      4.94559043315E21   3.16829248435E-7     0.3738257      
  64.3873836852   28.1217777778   1.4099        6.06821401318    1.55058943475   10.0   1.39777486E15     5.70412117239E21   2.45046487926E-7     0.2385723      
  64.3873836852   28.1321944444   1.3247        6.61909625813    1.55860208233   13.0   1.31330758E15     6.22195048265E21   2.11076507867E-7     -0.0495167     
  64.3873836852   28.1426111111   1.3105        6.5074756241     1.5476541155    16.0   1.2992297E15      6.11702708665E21   2.12395610089E-7     -0.2705854     
  64.3873836852   28.1530277778   1.1906        6.42136618139    1.53376031244   16.0   1.18036084E15     6.03608421051E21   1.9555075755E-7      0.0849526      
  64.3873836852   28.1634444444   0.90479       6.16782486218    1.5219042612    17.0   8.97008806E14     5.79775537044E21   1.54716566789E-7     0.1650739      
  64.3873836852   28.1738611111   1.1239        6.09740242304    1.51487937304   16.0   1.11423446E15     5.73155827766E21   1.94403407594E-7     0.09293255     
  64.3873836852   28.1842777778   1.3078        6.01851259643    1.5022915325    14.0   1.29655292E15     5.65740184065E21   2.29178155719E-7     0.02399625     
  64.3873836852   28.1946944444   1.2003        5.98739566773    1.49146038421   13.0   1.18997742E15     5.62815192767E21   2.11433066359E-7     0.1328846      
  64.3873836852   28.2051111111   1.2719        5.72501217092    1.46996720228   15.0   1.26096166E15     5.38151144066E21   2.34313663346E-7     0.2718111      
  64.3873836852   28.2155277778   1.2857        5.90067288777    1.45709450135   13.0   1.27464298E15     5.54663251451E21   2.29804836839E-7     0.2054483      
  64.3873836852   28.2259444444   1.2491        6.11947230603    1.46880757133   10.0   1.23835774E15     5.75230396767E21   2.15280302807E-7     0.05774037     
  64.3873836852   28.2363611111   1.0561        6.30308327715    1.484310477     8.0    1.04701754E15     5.92489828052E21   1.7671485491E-7      0.1645456      
  64.3873836852   28.2467777778   0.99391       6.65288010117    1.4926624494    8.0    9.85362374E14     6.2537072951E21    1.57564517734E-7     0.4083602      
  64.3873836852   28.2571944444   1.3406        6.83193416123    1.49508215561   8.0    1.32907084E15     6.42201811156E21   2.06955324154E-7     0.33165873     
  64.3873836852   28.2676111111   1.4209        7.02873833637    1.49119930285   9.0    1.40868026E15     6.60701403619E21   2.13209817973E-7     0.1828962      
  64.3873836852   28.2780277778   1.2721        7.29132784375    1.48183166324   10.0   1.26115994E15     6.85384817312E21   1.84007568908E-7     0.0411702      
  64.3873836852   28.2884444444   1.0907        7.86374732121    1.45126159347   6.0    1.08131998E15     7.39192248194E21   1.46283998871E-7     0.08139095     
  64.3873836852   28.2988611111   1.1451        7.31051669713    1.50247298604   6.0    1.13525214E15     6.8718856953E21    1.65202419006E-7     0.113585621    
  64.3873836852   28.3092777778   1.5013        6.92864470121    1.51423437064   7.0    1.48838882E15     6.51292601913E21   2.28528439541E-7     0.01833136     
  64.3873836852   28.3196944444   1.6304        6.80839936496    1.52816558602   9.0    1.61637856E15     6.39989540306E21   2.5256327771E-7      0.0099964      
  64.3873836852   28.3301111111   1.6946        6.67325025363    1.53343718083   8.0    1.68002644E15     6.27285523841E21   2.67824838315E-7     -0.033429      
  64.3873836852   28.3405277778   1.7776        6.64165391825    1.53229941365   8.0    1.76231264E15     6.24315468316E21   2.82279188878E-7     -0.0223608     
  64.3873836852   28.3509444444   1.9435        6.68880003009    1.53537560282   8.0    1.9267859E15      6.28747202829E21   3.06448424952E-7     0.0539516      
  64.3873836852   28.3613611111   2.0744        6.78415930553    1.53525763221   8.0    2.05656016E15     6.3771097472E21    3.22490946765E-7     -0.0238247     
  64.3873836852   28.3717777778   2.2577        6.88493698284    1.5343872974    8.0    2.23828378E15     6.47184076387E21   3.45849637169E-7     -0.00105921    
  64.3873836852   28.3821944444   2.3378        6.93831535386    1.53956283345   7.0    2.31769492E15     6.52201643263E21   3.5536477774E-7      -0.1857583     
  64.3873836852   28.3926111111   2.379         7.13551981708    1.55272794906   7.0    2.3585406E15      6.70738862805E21   3.51633210895E-7     0.0109132      
  64.3873836852   28.4030277778   2.3001        7.07262574923    1.56481189345   5.0    2.28031914E15     6.64826820428E21   3.42994456591E-7     0.0398954      
  64.3873836852   28.4134444444   2.0444        6.92897036469    1.56696194827   7.0    2.02681816E15     6.51323214281E21   3.11184695334E-7     -0.2461174     
  64.3873836852   28.4238611111   1.6087        6.65693316009    1.56509346696   9.0    1.59486518E15     6.25751717048E21   2.54871882337E-7     -0.1053336     
